term_uuid	lbl	KEEP	gtc_ids	n_sources	n_distinct_src_lbls	distinct_src_lbls	exact_synonyms	definition	classification	sources	REVIEW_ACTION	SPLIT_INTO_LABELS	NOTES
GSD:b9e8ce59-d573-4456-b8ad-9918d317a450	disialyl T antigen	TRUE	G01614ZM; G65191ST; G84906ML	10	3	Di-sialyl T antigen; Disialyl T Antigen; disialyl T antigen	di-sialyl T antigen; disialyl-T antigen; disialylated T-antigen	α-Neup5Ac-(2→6)-[α-Neup5Ac-(2→3)-β-D-Galp-(1→3)]-α-D-GalpNAc in which the anomeric configuration of the reducing-end N-acetyl-D-glucosamine residue is α.[CHEBI:71602]	GlycoMotif GGM motif	SRC:CUMMINGS|Di-sialyl T antigen; SRC:GLYCOEPITOPE|Disialyl T Antigen; SRC:GLYCOMOTIF_CCRC|Di-sialyl T antigen; SRC:GLYCOMOTIF_GDV|Di-sialyl T antigen; SRC:GLYCOMOTIF_GGM|Di-sialyl T antigen; SRC:GSD_GLYGEN_V0|disialyl T antigen; SRC:PUBDICTIONARIES-GLYCAN-IMAGE|disialyl T antigen; SRC:PUBDICT_GLYCAN_MOTIF|Di-sialyl T antigen; SRC:PUBDICT_GLYCAN_MOTIF|Disialyl T Antigen; SRC:PUBDICT_GLYCOSMOS|Disialyl T Antigen			
GSD:e09f7934-a530-4b77-848e-e5918df21a5c	Disialylactose	TRUE	G97569KL	2	1	Disialylactose	DiSai			SRC:PUBDICT_GLYCAN_MOTIF|Disialylactose; SRC:SUGARBIND|Disialylactose			
GSD:f8aa2eec-0523-496e-aeb9-ff9492c072dd	disialylated biantennary complex-type N-glycan	TRUE		1	1	disialylated biantennary complex-type N-glycan		A biantennary complex glycan with two GlcNAc branches linked to the core and the addition of two sialic acid residues.		SRC:GSD_GLYGEN_V0|disialylated biantennary complex-type N-glycan			
GSD:3c655cb1-316b-4790-83a6-9ee427fad7d5	disialylated biantennary N-glycan	TRUE		1	1	disialylated biantennary N-glycan		A biantennary glycan with two GlcNAc branches linked to the core and the addition of two sialic acid residues.		SRC:GSD_GLYGEN_V0|disialylated biantennary N-glycan			
GSD:877a19d2-fc97-47d9-87b2-2bb658660f4b	disialylated fucosylated glycan	TRUE		1	1	disialylated fucosylated glycan		A fucosylated glycan with two sialic acid components.		SRC:GSD_GLYGEN_V0|disialylated fucosylated glycan			
GSD:1c312282-bb09-46c6-8f3c-d536e146d4e4	Disialylated pentaose type 1	TRUE		1	1	Disialylated pentaose type 1			Sialylated oligosaccharide (Type 1)	SRC:BIOOLIGO|Disialylated pentaose type 1			
GSD:d36af62d-c2ed-4e27-80ac-9df1fd333aa5	Disialylated tetraose type 1	TRUE		1	1	Disialylated tetraose type 1			Sialylated oligosaccharide (Type 1)	SRC:BIOOLIGO|Disialylated tetraose type 1			
GSD:af2648b9-a6c7-4912-a285-a7b4ca6a005a	Disialylated tetraose type 2	TRUE		1	1	Disialylated tetraose type 2			Sialylated oligosaccharide (Type 2)	SRC:BIOOLIGO|Disialylated tetraose type 2			
GSD:12b1eda8-077d-4cee-a405-f9dccaec8db5	Erythrose	TRUE		1	1	Erythrose				SRC:PUBDICT_GLYCONAVI_NAME|Erythrose			
GSD:8937476c-157b-4eca-ad8e-0c9d9b157c3e	Erythrulose	TRUE		1	1	Erythrulose				SRC:PUBDICT_GLYCONAVI_NAME|Erythrulose			
GSD:b3a9a7da-ffee-4d18-8158-0003e619152e	Evalose	TRUE		1	1	Evalose				SRC:PUBDICT_GLYCONAVI_NAME|Evalose			
GSD:e5555b08-d5bd-4053-898e-08056ebfb17f	Evernitrose	TRUE		1	1	Evernitrose				SRC:PUBDICT_GLYCONAVI_NAME|Evernitrose			
GSD:fc360443-5e52-5286-9023-5a450d05986c	extended core-1 O-glycan	TRUE		1	1	extended core-1 O-glycan			O-Linked Core	SRC:EOG_VARKI_4E|extended core-1 O-glycan			
GSD:3ea43087-f938-4d98-96bc-60e0088ac78e	Extended tetrafucosyl-Leb	TRUE	G75811PV; G57142PA	5	3	Extended tetrafucosyl-Le; Extended tetrafucosyl-Leb; Extended tetrafucosyl-Leb338			GlycoMotif GDV motif	SRC:CUMMINGS|Extended tetrafucosyl-Leb; SRC:GLYCOMOTIF_CCRC|Extended tetrafucosyl-Leb338; SRC:GLYCOMOTIF_GDV|Extended tetrafucosyl-Le; SRC:PUBDICT_GLYCAN_MOTIF|Extended tetrafucosyl-Le; SRC:PUBDICT_GLYCAN_MOTIF|Extended tetrafucosyl-Leb338			
GSD:83282a28-b2d1-408a-bdc5-ef6eb7a23556	Extended trifucosyl-Leb	TRUE		1	1	Extended trifucosyl-Leb				SRC:CUMMINGS|Extended trifucosyl-Leb			
GSD:e1288740-84b8-4762-980b-3f51b48d3a5f	F1 alpha	TRUE	G61730RY; G21312EA	4	2	F1 Alpha; F1 alpha				SRC:GLYCOEPITOPE|F1 Alpha; SRC:PUBDICTIONARIES-GLYCAN-IMAGE|F1 alpha; SRC:PUBDICT_GLYCAN_MOTIF|F1 Alpha; SRC:PUBDICT_GLYCOSMOS|F1 Alpha			
GSD:1463378a-685e-4580-bada-bf5110f7f80a	FA1	TRUE		1	1	FA1			Oxford notation	SRC:GLYGEN_CURATORS_NCOMPO|FA1			
GSD:9c5f7f2b-a42a-46c4-a5fb-5f30aa680700	FA1G1	TRUE		1	1	FA1G1			Oxford notation	SRC:GLYGEN_CURATORS_NCOMPO|FA1G1			
GSD:aeebc5be-14f5-4c03-b61f-a2936330a37e	FA2	TRUE		1	1	FA2			Oxford notation	SRC:GLYGEN_CURATORS_NCOMPO|FA2			
GSD:32681f4f-b6e5-481b-b210-a244a5c73378	FA2[3]BG1	TRUE		1	1	FA2[3]BG1			Oxford notation	SRC:GLYGEN_CURATORS_NCOMPO|FA2[3]BG1			
GSD:adef3db2-d128-42a0-86af-2fe9fdaa6719	FA2[3]G1	TRUE		1	1	FA2[3]G1			Oxford notation	SRC:GLYGEN_CURATORS_NCOMPO|FA2[3]G1			
GSD:cd4a7669-b13d-4938-81ca-5dc9bcc7a57f	FA2[3]G1S1	TRUE		1	1	FA2[3]G1S1			Oxford notation	SRC:GLYGEN_CURATORS_NCOMPO|FA2[3]G1S1			
GSD:cc1bd28d-2cda-4819-9902-ded2eb2bf47d	FA2[6]BG1	TRUE		1	1	FA2[6]BG1			Oxford notation	SRC:GLYGEN_CURATORS_NCOMPO|FA2[6]BG1			
GSD:165e2c8c-4213-4d96-a40e-1fa770c78410	FA2[6]G1	TRUE		1	1	FA2[6]G1			Oxford notation	SRC:GLYGEN_CURATORS_NCOMPO|FA2[6]G1			
GSD:0f6dff69-e331-4e34-9d72-7bbb67a604b5	FA2B	TRUE		1	1	FA2B			Oxford notation	SRC:GLYGEN_CURATORS_NCOMPO|FA2B			
GSD:641038a1-7fd3-4b65-9ace-1d4fc9e650eb	FA2BG2	TRUE		1	1	FA2BG2			Oxford notation	SRC:GLYGEN_CURATORS_NCOMPO|FA2BG2			
GSD:af920d36-243b-4016-834e-deec53c77d1e	FA2BG2S1	TRUE		1	1	FA2BG2S1			Oxford notation	SRC:GLYGEN_CURATORS_NCOMPO|FA2BG2S1			
GSD:1fda2059-3956-45c5-8d62-9af6d225be60	FA2BG2S2	TRUE		1	1	FA2BG2S2			Oxford notation	SRC:GLYGEN_CURATORS_NCOMPO|FA2BG2S2			
GSD:fb845bf6-917c-4d4f-8176-b66eaa9b31a8	FA2F1G2S2	TRUE		1	1	FA2F1G2S2			Oxford notation	SRC:GLYGEN_CURATORS_NCOMPO|FA2F1G2S2			
GSD:4263014e-957d-44f1-b733-12302704fc09	FA2G1	TRUE		1	1	FA2G1			Oxford notation	SRC:GLYGEN_CURATORS_NCOMPO|FA2G1			
GSD:5d225294-62f8-4d1e-a112-d8a1192c29ab	FA2G1S1	TRUE		1	1	FA2G1S1			Oxford notation	SRC:GLYGEN_CURATORS_NCOMPO|FA2G1S1			
GSD:7bf91264-a639-48f4-a992-f1ad65f6d1e5	FA2G2	TRUE		1	1	FA2G2			Oxford notation	SRC:GLYGEN_CURATORS_NCOMPO|FA2G2			
GSD:2e04d1a2-3da5-458f-8573-39514b94b7b7	FA2G2S1	TRUE		1	1	FA2G2S1			Oxford notation	SRC:GLYGEN_CURATORS_NCOMPO|FA2G2S1			
GSD:54235f94-c902-44d0-994d-9235d7dc6fb7	FA2G2S2	TRUE		1	1	FA2G2S2			Oxford notation	SRC:GLYGEN_CURATORS_NCOMPO|FA2G2S2			
GSD:0fb25052-9b14-41b5-ab91-4062f7031941	FA3	TRUE		1	1	FA3			Oxford notation	SRC:GLYGEN_CURATORS_NCOMPO|FA3			
GSD:a4af7308-5106-450f-961c-f555980b279d	FA3B	TRUE		1	1	FA3B			Oxford notation	SRC:GLYGEN_CURATORS_NCOMPO|FA3B			
GSD:058efd1f-f654-479e-824e-bbda5ff6b69a	FA3F1G3S3	TRUE		1	1	FA3F1G3S3			Oxford notation	SRC:GLYGEN_CURATORS_NCOMPO|FA3F1G3S3			
GSD:556417e6-2691-4e4e-bd70-8e311d17c9c3	FA3G3	TRUE		1	1	FA3G3			Oxford notation	SRC:GLYGEN_CURATORS_NCOMPO|FA3G3			
GSD:c3874249-f0e6-45e8-ac6e-a12224f0ff64	FA3G3S3	TRUE		1	1	FA3G3S3			Oxford notation	SRC:GLYGEN_CURATORS_NCOMPO|FA3G3S3			
GSD:57f7f432-089d-4fb4-889f-e6393b0d4d19	FA4	TRUE		1	1	FA4			Oxford notation	SRC:GLYGEN_CURATORS_NCOMPO|FA4			
GSD:d802f979-8882-4c39-945a-92a0531cd269	FA4F1G4S4	TRUE		1	1	FA4F1G4S4			Oxford notation	SRC:GLYGEN_CURATORS_NCOMPO|FA4F1G4S4			
GSD:2d1e1acb-8613-48c5-a166-dc30d456f389	FA4G4	TRUE		1	1	FA4G4			Oxford notation	SRC:GLYGEN_CURATORS_NCOMPO|FA4G4			
GSD:8998868d-539a-4c2c-87ef-28d8ba2d31b6	FA4G4S4	TRUE		1	1	FA4G4S4			Oxford notation	SRC:GLYGEN_CURATORS_NCOMPO|FA4G4S4			
GSD:14d2a691-6de1-4803-918d-8ac78e8c64a2	Forosamine	TRUE		1	1	Forosamine				SRC:PUBDICT_GLYCONAVI_NAME|Forosamine			
GSD:2436d14a-7e6b-4999-b356-0d6bb0c091d9	Forssman glycolipid	TRUE	G80062GG; G72565QB; G00064MO	14	5	Forssman; Forssman Antigen; Forssman antigen; Forssman glycolipid; Forssmann	Forssman antigen; Globopentosylceramide	A linear amino pentasaccharide comprising N-acetyl-α-D-galactosamine, N-acetyl-β-D-galactosamine, α-D-galactose, β-D-galactose and β-D-glucose residues linked sequentially (1→3), (1→3), (1→4) and (1→4).[CHEBI:85789]	Glycosphingolipid	SRC:CUMMINGS|Forssman glycolipid; SRC:GLYCOEPITOPE|Forssman Antigen; SRC:GLYCOMOTIF_CCRC|Forssman glycolipid; SRC:GLYCOMOTIF_GDV|Forssman glycolipid; SRC:GLYCOMOTIF_GGM|Forssman glycolipid; SRC:GSD_GLYGEN_V0|Forssman glycolipid; SRC:PUBDICTIONARIES-GLYCAN-IMAGE|Forssman antigen; SRC:PUBDICT_GLYCAN_MOTIF|Forssman Antigen; SRC:PUBDICT_GLYCAN_MOTIF|Forssman glycolipid; SRC:PUBDICT_GLYCAN_MOTIF|Forssmann; SRC:PUBDICT_GLYCOSMOS|Forssman Antigen; SRC:PUBDICT_MOTIF_GTC|Forssmann; SRC:SUGARBIND|Forssman; SRC:SUGARBIND|Forssman glycolipid			
GSD:d5eb4aa0-0881-5a7f-8b55-4027c9e0d7df	fructans	TRUE		1	1	fructans			Polysaccharide	SRC:EOG_VARKI_4E|fructans			
GSD:ec626694-b7a6-4085-9053-e79505deddb1	Fructose	TRUE		1	1	Fructose				SRC:PUBDICT_GLYCONAVI_NAME|Fructose			
GSD:ade8a5a9-57d3-4ff5-865b-88780709dfaf	Fuc(a1-3)GalNAc(b1)	TRUE	G57709BH	4	2	Fuc(a1-3)GalNAc(b1); Fuc(a1-3)GalNac(b1)				SRC:GLYCOEPITOPE|Fuc(a1-3)GalNAc(b1); SRC:PUBDICTIONARIES-GLYCAN-IMAGE|Fuc(a1-3)GalNAc(b1); SRC:PUBDICT_GLYCAN_MOTIF|Fuc(a1-3)GalNac(b1); SRC:PUBDICT_GLYCOSMOS|Fuc(a1-3)GalNAc(b1)			
GSD:bbb7e862-eb5f-4ab7-ad5e-cfd01b50c91c	Fuc-(GlcNAc-Man-(Gal-GlcNAc-Man)-Man-GlcNAc)-GlcNAc	TRUE		1	1	Fuc-(GlcNAc-Man-(Gal-GlcNAc-Man)-Man-GlcNAc)-GlcNAc			Fucosylated oligosaccharides	SRC:BIOOLIGO|Fuc-(GlcNAc-Man-(Gal-GlcNAc-Man)-Man-GlcNAc)-GlcNAc			
GSD:f83febb2-c829-48a8-b3ab-4d32517e6ba4	Fuc-Gal-Xyl	TRUE		1	1	Fuc-Gal-Xyl			Miscellaneous	SRC:BIOOLIGO|Fuc-Gal-Xyl			
GSD:7872d6ff-49c2-4358-85b4-1d3799f6a153	Fuc-gangliotetraosylceramide	TRUE	G57920AK	2	1	Fuc-gangliotetraosylceramide	H-5-ganglio; Fuc-GgO4		Glycosphingolipid	SRC:PUBDICT_GLYCAN_MOTIF|Fuc-gangliotetraosylceramide; SRC:SUGARBIND|Fuc-gangliotetraosylceramide			
GSD:d437d34e-537b-57ce-8704-433177d46d46	fucoidans	TRUE		1	1	fucoidans			Polysaccharide	SRC:EOG_VARKI_4E|fucoidans			
GSD:4d262739-d30b-4d32-9d39-c552fc923ae2	Fucosamine	TRUE		1	1	Fucosamine				SRC:PUBDICT_GLYCONAVI_NAME|Fucosamine			
GSD:d6dd0b36-a403-4d10-bbae-f7597e48bbe1	Fucose	TRUE	G82576YO	2	2	Fucose; O-Fucose				SRC:PUBDICT_GLYCAN_MOTIF|Fucose; SRC:PUBDICT_GLYCAN_MOTIF|O-Fucose			
GSD:f582329a-549c-4b57-88d2-a51aafe4f271	Fucose	TRUE	G82576YO	2	1	Fucose	Fuc; L-Fucose			SRC:PUBDICT_GLYCONAVI_NAME|Fucose; SRC:SUGARBIND|Fucose			
GSD:8014d96b-dd47-4d24-909b-ae92f36ed710	fucosyl asialo-GM1	TRUE	G57920AK	4	2	Fucosyl Asialo-GM1; fucosyl asialo-GM1				SRC:GLYCOEPITOPE|Fucosyl Asialo-GM1; SRC:PUBDICTIONARIES-GLYCAN-IMAGE|fucosyl asialo-GM1; SRC:PUBDICT_GLYCAN_MOTIF|Fucosyl Asialo-GM1; SRC:PUBDICT_GLYCOSMOS|Fucosyl Asialo-GM1			
GSD:2a6ed1d0-e04a-49d1-9fd1-9ad05e9a9d1d	Fucosylated A antigen type 5	TRUE		1	1	Fucosylated A antigen type 5			Miscellaneous (Blood group-related oligosaccharides)	SRC:BIOOLIGO|Fucosylated A antigen type 5			
GSD:d38f6ccf-3575-4e17-b5db-17d3abc498bb	fucosylated asialo-biantennary N-glycan	TRUE		1	1	fucosylated asialo-biantennary N-glycan	fucosylated asialo-diantennary	Describing a biantennary oligosaccharide that has no sialic acid component but has fucose.		SRC:GSD_GLYGEN_V0|fucosylated asialo-biantennary N-glycan			
GSD:73b79304-0089-48fc-afd4-82b84a0c1e53	fucosylated biantennary N-glycan	TRUE		1	1	fucosylated biantennary N-glycan	fucosylated bisialo-diantennary	a biantennary glycan with two GlcNAc branches linked to the core and the addition of fucose.		SRC:GSD_GLYGEN_V0|fucosylated biantennary N-glycan			
GSD:866054d3-8ca5-45cc-b742-d8bd1bd25a03	fucosylated disialylated biantennary N-glycan	TRUE		1	1	fucosylated disialylated biantennary N-glycan	fucosylated disialo-biantennary	Describing a biantennary oligosaccharide that has two sialic acid component and fucose added.		SRC:GSD_GLYGEN_V0|fucosylated disialylated biantennary N-glycan			
GSD:48b33e4c-bedf-5af1-ba2a-8730ba59a999	fucosylated glycans	TRUE		1	1	fucosylated glycans			Others	SRC:EOG_VARKI_4E|fucosylated glycans			
GSD:b7812d76-e661-481a-bc07-21470f1c5f7f	fucosylated lacdiNAc	TRUE	G02240AO	13	6	Fuc a(1-3) Lac-di-Nac; fucosylated lacdiNAc; Fucosylated LDN; Fucosylated LDN (LDNF); LDN-F; LDNF	LDNF; Fucosylated lacdiNAc; LDN-F; (GalNAc)1 (GlcNAc)1 (LFuc)1; fucosylated LacdiNAc	An amino trisaccharide comprising an acetamido-β-D-galactose and an α-L-fucose attached to an acetamidoglucose by 1→4 and 1→3 linkages, respectively.[CHEBI:61864]	Miscellaneous (LDN-related oligosaccharides)	SRC:BIOOLIGO|Fuc a(1-3) Lac-di-Nac; SRC:CUMMINGS|Fucosylated LDN; SRC:GLYCOEPITOPE|LDN-F; SRC:GLYCOMOTIF_CCRC|Fucosylated LDN; SRC:GLYCOMOTIF_GDV|Fucosylated LDN (LDNF); SRC:GLYCOMOTIF_GGM|Fucosylated LDN; SRC:GSD_GLYGEN_V0|fucosylated lacdiNAc; SRC:PUBDICTIONARIES-GLYCAN-IMAGE|LDN-F; SRC:PUBDICT_GLYCAN_MOTIF|Fucosylated LDN; SRC:PUBDICT_GLYCAN_MOTIF|Fucosylated LDN (LDNF); SRC:PUBDICT_GLYCAN_MOTIF|LDN-F; SRC:PUBDICT_GLYCAN_MOTIF|LDNF; SRC:PUBDICT_GLYCOSMOS|LDN-F			
GSD:513ef5dc-3e7b-5d21-9757-fd24642c2e46	fucosylated N-glycan	TRUE		2	1	fucosylated N-glycan		The fucose from GDP-fucose is transferred to N-linked glycans.	N-Linked Type	SRC:EOG_VARKI_4E|fucosylated N-glycan; SRC:GSD_GLYGEN_V0|fucosylated N-glycan			
GSD:5b125ad0-374d-4de2-96dd-0c3ac0133556	fucosylated tetraantennary N-glycan	TRUE		1	1	fucosylated tetraantennary N-glycan		A tetraantennary glycan with four GlcNAc branches linked to the core and the addition of fucose.		SRC:GSD_GLYGEN_V0|fucosylated tetraantennary N-glycan			
GSD:b209bf99-fab6-4875-aaad-65c95d126517	fucosylated triantennary N-glycan	TRUE		1	1	fucosylated triantennary N-glycan		A triantennary glycan with three GlcNAc branches linked to the core and the addition of fucose.		SRC:GSD_GLYGEN_V0|fucosylated triantennary N-glycan			
GSD:569eebe7-730f-4e21-8029-7101bad0fbe9	fucosylated trisialylated triantennary N-glycan	TRUE		1	1	fucosylated trisialylated triantennary N-glycan		A triantennary glycan with three GlcNAc branches linked to the core and the addition of three sialic acid residues and fucose added.		SRC:GSD_GLYGEN_V0|fucosylated trisialylated triantennary N-glycan			
GSD:04968aef-3b4e-5f07-8352-79ac445ab345	Fucα1-2Gal	TRUE		1	1	Fucα1-2Gal			IUPAC String	SRC:EOG_VARKI_4E|Fucα1-2Gal			
GSD:bf0e78e7-7656-5f66-8677-a96d59743cfe	G0	TRUE	G36191CD	2	1	G0	G0		N-Glycan Code	SRC:EOG_VARKI_4E|G0; SRC:GLYGEN_CURATORS_NCOMPO|G0			
GSD:3eac30ef-5494-45c6-bdf5-108a05cf1890	G0-N	TRUE	G61751GZ	1	1	G0-N			IgG notation	SRC:GLYGEN_CURATORS_NCOMPO|G0-N			
GSD:6fb1b3d1-7810-41fc-917e-44634e577d3c	G0B	TRUE	G59471TH	1	1	G0B			IgG notation	SRC:GLYGEN_CURATORS_NCOMPO|G0B			
GSD:e2868821-1995-4872-983f-4231e9fd8faf	G0F	TRUE		1	1	G0F			IgG notation	SRC:GLYGEN_CURATORS_NCOMPO|G0F			
GSD:e2aedcf6-3412-4ce7-8768-970fff170c92	G0FB	TRUE		1	1	G0FB			IgG notation	SRC:GLYGEN_CURATORS_NCOMPO|G0FB			
GSD:e09b35de-0e6a-4fdd-a9b2-ad015b788603	G1	TRUE	G66937TJ	1	1	G1			IgG notation	SRC:GLYGEN_CURATORS_NCOMPO|G1			
GSD:aeeaceb1-5530-4598-b828-31015aceeaa0	G1F	TRUE		1	1	G1F			IgG notation	SRC:GLYGEN_CURATORS_NCOMPO|G1F			
GSD:27e8bdda-e653-437d-a0b4-7806b6892790	G1M9	TRUE		1	1	G1M9			Oxford notation	SRC:GLYGEN_CURATORS_NCOMPO|G1M9			
GSD:a9dc8b21-25a3-4a48-8943-0c8e852ff46c	G2	TRUE	G36191CD	1	1	G2			IgG notation	SRC:GLYGEN_CURATORS_NCOMPO|G2			
GSD:c979ed9e-e4e2-4ec6-ae30-da5a7ad21b32	G2F	TRUE		1	1	G2F			IgG notation	SRC:GLYGEN_CURATORS_NCOMPO|G2F			
GSD:06a32dd0-c657-491d-bcf9-c719061df840	G2FS1	TRUE		1	1	G2FS1			IgG notation	SRC:GLYGEN_CURATORS_NCOMPO|G2FS1			
GSD:5750e9ec-7e77-491e-a140-3b90e2b0df83	G2FS2	TRUE		1	1	G2FS2			IgG notation	SRC:GLYGEN_CURATORS_NCOMPO|G2FS2			
GSD:a695785e-9e88-4f37-91f5-f38fc81a3448	G2M9	TRUE		1	1	G2M9			Oxford notation	SRC:GLYGEN_CURATORS_NCOMPO|G2M9			
GSD:af9c25fd-50f3-40e8-885f-22f1389d2ef8	G9-B	TRUE	G08855PJ	1	1	G9-B			Glycosphingolipid	SRC:SUGARBIND|G9-B			
GSD:a7868da4-a6c2-4825-97b9-c86700b1c213	GA1	TRUE	G21856LC	2	1	GA1	ganglioside GA1		Ganglio-series asialylated	SRC:EOG_VARKI_4E|GA1; SRC:GSD_GLYGEN_V0|GA1			
GSD:bdfe6cb3-6982-419f-b8b2-a6b7a463749a	GA1 (aGM1)	TRUE	G21856LC	2	2	AGM1; GA1 (aGM1)			Ganglioside sugars	SRC:BIOOLIGO|GA1 (aGM1); SRC:PUBDICT_GLYCOSMOS|AGM1			
GSD:c32609b5-fb10-4da5-9846-18edce240bd8	GA2	TRUE	G90562PB	2	1	GA2				SRC:PUBDICTIONARIES-GLYCAN-IMAGE|GA2; SRC:PUBDICT_GLYCOSMOS|GA2			
GSD:2e03e5ca-fdd5-433f-9797-f0e6e0c20e20	GAG Core 1a	TRUE	G24334HE	1	1	GAG Core 1a			GlycoMotif GGM motif	SRC:GLYCOMOTIF_GGM|GAG Core 1a			
GSD:3f0f903b-a2e0-4996-9e12-0f3834558dad	GAG Core 1b	TRUE	G68167JE	1	1	GAG Core 1b			GlycoMotif GGM motif	SRC:GLYCOMOTIF_GGM|GAG Core 1b			
GSD:7fd9007d-65c9-4c31-9e69-dc8d7a2b62e6	GAG Core 2a	TRUE	G47726BP	1	1	GAG Core 2a			GlycoMotif GGM motif	SRC:GLYCOMOTIF_GGM|GAG Core 2a			
GSD:91d1185b-383c-491f-9690-a5487aff3524	GAG Core 2b	TRUE	G99404VQ	1	1	GAG Core 2b			GlycoMotif GGM motif	SRC:GLYCOMOTIF_GGM|GAG Core 2b			
GSD:dbfc3a68-0746-4a3e-a399-3fc3670d6323	GAG Core 3a	TRUE	G71799OV	1	1	GAG Core 3a			GlycoMotif GGM motif	SRC:GLYCOMOTIF_GGM|GAG Core 3a			
GSD:a5079941-019c-4fa3-9545-27d232417332	GAG Core 3b	TRUE	G17755DI	1	1	GAG Core 3b			GlycoMotif GGM motif	SRC:GLYCOMOTIF_GGM|GAG Core 3b			
GSD:6b8cbf6a-4c3e-47be-9830-0d92bfdb425b	GAG Core 4a	TRUE	G20313XP	1	1	GAG Core 4a			GlycoMotif GGM motif	SRC:GLYCOMOTIF_GGM|GAG Core 4a			
GSD:48a22b96-00cf-4b5f-a078-36078978b5aa	GAG Core 4b	TRUE	G35577IC	1	1	GAG Core 4b			GlycoMotif GGM motif	SRC:GLYCOMOTIF_GGM|GAG Core 4b			
GSD:44a9d8e4-2ff6-476d-913d-5762b3c253e8	GAG Core 5a	TRUE	G83003HU	1	1	GAG Core 5a			GlycoMotif GGM motif	SRC:GLYCOMOTIF_GGM|GAG Core 5a			
GSD:0453684c-677d-47b2-98fe-fd9e4588372b	GAG Core 5b	TRUE	G09365IF	1	1	GAG Core 5b			GlycoMotif GGM motif	SRC:GLYCOMOTIF_GGM|GAG Core 5b			
GSD:d3b12a2c-f15e-4bac-8923-6fd45c6db6a7	GAG Core 6a	TRUE	G40737XM	1	1	GAG Core 6a			GlycoMotif GGM motif	SRC:GLYCOMOTIF_GGM|GAG Core 6a			
GSD:0da788e3-0d3d-4199-9b9a-8cb5bdba3256	GAG Core 6b	TRUE	G01966AZ	1	1	GAG Core 6b			GlycoMotif GGM motif	SRC:GLYCOMOTIF_GGM|GAG Core 6b			
GSD:c1b8d9ad-adbb-4f66-bacf-4624abefbe3c	GAG Core 7a	TRUE	G81019IW	1	1	GAG Core 7a			GlycoMotif GGM motif	SRC:GLYCOMOTIF_GGM|GAG Core 7a			
GSD:a4b61b0e-72a4-45d8-82e5-cd0272286f0e	GAG Core 7b	TRUE	G58965WY	1	1	GAG Core 7b			GlycoMotif GGM motif	SRC:GLYCOMOTIF_GGM|GAG Core 7b			
GSD:4aa3b6ac-d6cd-4245-a761-a9e4e0ea0614	Gal	TRUE	G99053DY	2	2	Gal; Gal(b1-3) globoside	b1-3) globoside (SSEA-3; Stage-specific embryonic antigen-3		Glycosphingolipid	SRC:PUBDICT_GLYCAN_MOTIF|Gal(b1-3) globoside; SRC:SUGARBIND|Gal			
GSD:0760677b-01a5-4471-9948-cd18f5ec7681	Gal a(1-3′) LacNAc	TRUE		1	1	Gal a(1-3′) LacNAc			Miscellaneous	SRC:BIOOLIGO|Gal a(1-3′) LacNAc			
GSD:70498a89-4a25-4176-8703-f7d31e495159	Gal b1-4 GalNAc b1-4 Gal b1-4 Glc b	TRUE		2	2	Gal b1-4 GalNAc b1-4 Gal b1-4 Glc; Gal b1-4 GalNAc b1-4 Gal b1-4 Glc b			Miscellaneous	SRC:BIOOLIGO|Gal b1-4 GalNAc b1-4 Gal b1-4 Glc; SRC:BIOOLIGO|Gal b1-4 GalNAc b1-4 Gal b1-4 Glc b			
GSD:9e14b0e8-3569-48e4-af19-f86179c64dfc	Gal(b1-3)GalNAc	TRUE	G78436BB; G58645HA	4	1	Gal(b1-3)GalNAc				SRC:GLYCOEPITOPE|Gal(b1-3)GalNAc; SRC:PUBDICTIONARIES-GLYCAN-IMAGE|Gal(b1-3)GalNAc; SRC:PUBDICT_GLYCAN_MOTIF|Gal(b1-3)GalNAc; SRC:PUBDICT_GLYCOSMOS|Gal(b1-3)GalNAc			
GSD:6b2a64e9-4797-48ca-bcf2-292cbc93bce9	Gal(b1-4)[Fuc(a1-3)]Glc(b1)	TRUE	G57548NB; G41323BT	3	1	Gal(b1-4)[Fuc(a1-3)]Glc(b1)				SRC:GLYCOEPITOPE|Gal(b1-4)[Fuc(a1-3)]Glc(b1); SRC:PUBDICTIONARIES-GLYCAN-IMAGE|Gal(b1-4)[Fuc(a1-3)]Glc(b1); SRC:PUBDICT_GLYCAN_MOTIF|Gal(b1-4)[Fuc(a1-3)]Glc(b1)			
GSD:ad4bebac-b1ff-46bd-bc46-1f0a0d1e48f2	Gal(b1-4)[Fuc(a1-3)]Glc(b1)	TRUE	G57548NB	1	1	Gal(b1-4)[Fuc(a1-3)]Glc(b1)				SRC:PUBDICT_GLYCOSMOS|Gal(b1-4)[Fuc(a1-3)]Glc(b1)			
GSD:87989b2d-1f15-4fb9-80a6-178de7613a3b	Gal-CTH	TRUE	G91649BT	4	1	Gal-CTH	Gal-ceramide-trihexoside			SRC:GLYCOEPITOPE|Gal-CTH; SRC:PUBDICTIONARIES-GLYCAN-IMAGE|Gal-CTH; SRC:PUBDICT_GLYCAN_MOTIF|Gal-CTH; SRC:PUBDICT_GLYCOSMOS|Gal-CTH			
